review_id,drugName,condition,review,rating,date,usefulCount
140759,Escitalopram,Depression,"I switched from Effexor to Lexapro after I was beginning to have suicidal thoughts. While my mood improved, my sex drive plummeted. On top of that, I gained 25lbs in a month. After completely changing my diet and exercise routine by suggestion of my doctor, I still hadn't lost any of the weight. It began to chip at what little self esteem I had, and my mood began to plummet again. It's hard to feel happy when you feel so uncomfortable with your body after a rapid weight change. I've been switched to Welbutrin SR, so we'll see how that goes.",3.0,2016-07-12,9
94842,Abilify,Depression,I have taken abilify for one year. It was prescribed as an add on to Cymbalta after a suicide attempt. I feel it boosts my mood. BUT I have gained 35 pounds. I can't imagine continuing on a medication with this side effect. It is not worth it to switch my angst over life circumstances to feeling depressed over a continual weight gain.,3.0,2013-02-19,94
92780,Vortioxetine,Depression,"I sure hope me writing this can help someone avoid the prolonged agony I experienced on Trintellix. I started with a 5 mg dose for one month. After about 5 days, I started having itching on my external vulva. By the 7th day, I almost went to the ER, but by that time, due to all my scratching, I had developed a pseudomonas aeruginos infection. Four courses of antibiotics later, the unbearable, constant, relentless, and ever-present itching was still there, with some hives. Though the infection was gone, the itching continued. I have never had intense itching like this--the more I scratched, the more I itched, and I couldn't even sleep. Two days after stopping Trintillix, the itching was gone. Two months of hell. Fixed drug eruption.",1.0,2017-09-24,28
92790,Vortioxetine,Depression,"My doctor prescribed this medication for my depression. However, it has caused major anxiety and agitation. These two warnings are listed on the Trintellix web page. So be careful! You may be exchanging one problem for another!",1.0,2017-11-25,2
101111,Rexulti,Depression,I started taking this a week ago and since then get very little sleep. I take ambian and Valium at night and it has proved ineffective so for. I'm hoping this is one of those side effects that go with time. It's hard to function when you're awake every two hours.,4.0,2016-06-13,22
171606,Wellbutrin,Depression,"For a short while (about a month) this medication worked alright for me, but after that I started having anger issues and mood swings. I was worse on this medication than I was without it. I've heard a lot of people have great results with it, but it was much more of a detriment than a boon for me.",2.0,2012-01-12,25
32039,Wellbutrin XL,Depression,"Mentally, I had no hallelujah moment. My slow and steady upward climb could be Wellbutrin and/or therapy. I began with 150 XL, moved up to 300 XL, began developing rashes, and so I moved back down to 150 XL. Within a month of taking 150 XL, I had transient weird and sharp pains in my right thumb. It was located just under the thumbnail, in the ""corner"" closest to the palm and the rest of the fingers. It started slowly, and got much worse. It hurt in the morning, after eating, after exercising, and when I was cold (or too hot). I had several MRIs, tumor diagnoses, and surgeries which did not fix the sometimes crippling pain. I stopped taking Wellbutrin recently and the pain has already subsided substantially. The more you know.",3.0,2015-08-18,7
93229,Vortioxetine,Depression,"I have tried just about every medication for depression, and all of them eventually quit working for me. I was on Cymbalta, Ritalin, and Abilify. I was prescribed the Brintellix (started at 10mg. and now on 20mg.) to replace the Cymbalta I was previously on. I am not feeling any better now after being on it for 2 months. I had high hopes, but unfortunately it hasn't done much, if anything for me.",3.0,2015-09-30,37
118886,Zoloft,Depression,I have been on Zoloft for 4 months . I am now at 125mg per day. Depression has slighly improved but not much effect on anxiety and panic attack. Not sleeping better I am dealing with chronic pain and professional burn out. I am thinking about swithching to Pristiq but I am afraid of side effects. I am amazed with the no side effects of Zoloft.,4.0,2012-05-04,13
120927,Venlafaxine,Depression,"I was given this medicine for anxiety and depression, after a month of taking the 37.5mg this medicine has increased my symptoms of anxiety and depression substantially. Also since I have started taking this medication I have developed some new symptoms such as mania and hallucinations. The pains attacks associated with this medicine are horrifying as well. The most disturbing thing about the drug, to me, is the extremely lifelike and vivid dreams that make you believe you've been up all night but in reality you've been asleep, this makes waking up very difficult because it's hard to tell if you're awake or not. This is an extremely powerful drug, I would discuss other options with your doctor before trying Effexor XR",1.0,2017-11-07,4
